Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2022-05-26,Flat Barbell Bench Press,Chest,20.0,kgs,12,,,,""
2022-05-26,Flat Barbell Bench Press,Chest,50.0,kgs,10,,,,""
2022-05-26,Flat Barbell Bench Press,Chest,50.0,kgs,10,,,,""
2022-05-26,Flat Barbell Bench Press,Chest,50.0,kgs,10,,,,""
2022-05-26,Flat Barbell Bench Press,Chest,50.0,kgs,10,,,,""
2022-05-26,Flat Barbell Bench Press,Chest,50.0,kgs,8,,,,""
2022-05-26,Flat Barbell Bench Press,Chest,50.0,kgs,8,,,,""
2022-05-26,Incline Dumbbell Bench Press,Chest,18.0,kgs,10,,,,""
2022-05-26,Incline Dumbbell Bench Press,Chest,18.0,kgs,10,,,,""
2022-05-26,Incline Dumbbell Bench Press,Chest,20.0,kgs,10,,,,""
2022-05-26,Incline Dumbbell Bench Press,Chest,20.0,kgs,10,,,,""
2022-05-26,Rope Push Down,Triceps,21.0,kgs,10,,,,""
2022-05-26,Rope Push Down,Triceps,24.5,kgs,10,,,,""
2022-05-26,Rope Push Down,Triceps,24.5,kgs,12,,,,""
2022-05-26,Rope Push Down,Triceps,24.5,kgs,10,,,,""
2022-05-26,Cable Fly,Chest,11.25,kgs,10,,,,""
2022-05-26,Cable Fly,Chest,13.75,kgs,10,,,,""
2022-05-26,Cable Fly,Chest,11.25,kgs,10,,,,""
2022-05-26,Cable Fly,Chest,11.25,kgs,10,,,,""
2022-05-26,Cable Overhead Triceps Extension,Triceps,16.25,kgs,15,,,,""
2022-05-26,Cable Overhead Triceps Extension,Triceps,18.75,kgs,12,,,,""
2022-05-26,Cable Overhead Triceps Extension,Triceps,21.25,kgs,12,,,,""
2022-05-26,Cable Overhead Triceps Extension,Triceps,21.25,kgs,12,,,,""
2022-05-26,Seated Machine Fly,Chest,35.0,kgs,12,,,,""
2022-05-26,Seated Machine Fly,Chest,40.0,kgs,8,,,,""
2022-05-26,Seated Machine Fly,Chest,40.0,kgs,8,,,,""
2022-05-26,Seated Machine Fly,Chest,40.0,kgs,8,,,,""
2022-05-26,Triceps Press Machine,Triceps,45.0,kgs,15,,,,""
2022-05-26,Triceps Press Machine,Triceps,57.5,kgs,10,,,,""
2022-05-26,Triceps Press Machine,Triceps,60.0,kgs,10,,,,""
2022-05-28,Deadlift,Back,60.0,kgs,10,,,,""
2022-05-28,Deadlift,Back,80.0,kgs,8,,,,""
2022-05-28,Deadlift,Back,90.0,kgs,10,,,,""
2022-05-28,Deadlift,Back,90.0,kgs,8,,,,""
2022-05-28,Deadlift,Back,90.0,kgs,8,,,,""
2022-05-28,Deadlift,Back,80.0,kgs,8,,,,""
2022-05-28,Lat Pulldown,Back,47.0,kgs,12,,,,""
2022-05-28,Lat Pulldown,Back,57.0,kgs,12,,,,""
2022-05-28,Lat Pulldown,Back,57.0,kgs,10,,,,""
2022-05-28,Lat Pulldown,Back,57.0,kgs,10,,,,""
2022-05-28,Straight-Arm Cable Pushdown,Back,15.0,kgs,12,,,,""
2022-05-28,Straight-Arm Cable Pushdown,Back,17.5,kgs,12,,,,""
2022-05-28,Straight-Arm Cable Pushdown,Back,21.0,kgs,10,,,,""
2022-05-28,Straight-Arm Cable Pushdown,Back,21.0,kgs,10,,,,""
2022-05-28,Seated Cable Row,Back,40.0,kgs,12,,,,""
2022-05-28,Seated Cable Row,Back,47.0,kgs,8,,,,""
2022-05-28,Seated Cable Row,Back,57.0,kgs,8,,,,""
2022-05-28,Seated Cable Row,Back,47.0,kgs,10,,,,""
2022-05-28,Dumbbell Curl,Biceps,9.0,kgs,12,,,,""
2022-05-28,Dumbbell Curl,Biceps,9.0,kgs,10,,,,""
2022-05-28,Dumbbell Curl,Biceps,9.0,kgs,10,,,,""
2022-05-28,Dumbbell Curl,Biceps,9.0,kgs,10,,,,""
2022-05-28,Dumbbell Hammer Curl,Biceps,9.0,kgs,7,,,,""
2022-05-28,Dumbbell Hammer Curl,Biceps,9.0,kgs,8,,,,""
2022-05-28,Dumbbell Hammer Curl,Biceps,9.0,kgs,7,,,,""
2022-05-28,Dumbbell Hammer Curl,Biceps,9.0,kgs,8,,,,""
2022-05-28,Cable Curl,Biceps,13.75,kgs,8,,,,""
2022-05-28,Cable Curl,Biceps,13.75,kgs,10,,,,""
2022-05-28,Cable Curl,Biceps,13.75,kgs,8,,,,""
2022-05-28,Cable Curl,Biceps,13.75,kgs,8,,,,""
2022-05-30,Flat Barbell Bench Press,Chest,20.0,kgs,12,,,,""
2022-05-30,Flat Barbell Bench Press,Chest,40.0,kgs,10,,,,""
2022-05-30,Flat Barbell Bench Press,Chest,50.0,kgs,8,,,,""
2022-05-30,Flat Barbell Bench Press,Chest,55.0,kgs,10,,,,""
2022-05-30,Flat Barbell Bench Press,Chest,55.0,kgs,7,,,,""
2022-05-30,Flat Barbell Bench Press,Chest,55.0,kgs,7,,,,""
2022-05-30,Flat Barbell Bench Press,Chest,55.0,kgs,6,,,,""
2022-05-30,Cable Fly,Chest,11.25,kgs,12,,,,""
2022-05-30,Cable Fly,Chest,13.75,kgs,10,,,,""
2022-05-30,Cable Fly,Chest,13.75,kgs,10,,,,""
2022-05-30,Cable Fly,Chest,13.75,kgs,10,,,,""
2022-05-30,Rope Push Down,Triceps,21.0,kgs,12,,,,""
2022-05-30,Rope Push Down,Triceps,24.5,kgs,12,,,,""
2022-05-30,Rope Push Down,Triceps,24.5,kgs,10,,,,""
2022-05-30,Rope Push Down,Triceps,24.5,kgs,10,,,,""
2022-05-30,Incline Dumbbell Bench Press,Chest,18.0,kgs,10,,,,""
2022-05-30,Incline Dumbbell Bench Press,Chest,20.0,kgs,10,,,,""
2022-05-30,Incline Dumbbell Bench Press,Chest,20.0,kgs,9,,,,""
2022-05-30,Incline Dumbbell Bench Press,Chest,20.0,kgs,7,,,,""
2022-05-30,Cable Overhead Triceps Extension,Triceps,16.25,kgs,15,,,,""
2022-05-30,Cable Overhead Triceps Extension,Triceps,18.75,kgs,12,,,,""
2022-05-30,Cable Overhead Triceps Extension,Triceps,21.25,kgs,12,,,,""
2022-05-30,Cable Overhead Triceps Extension,Triceps,21.25,kgs,12,,,,""
2022-05-30,Seated Machine Fly,Chest,35.0,kgs,12,,,,""
2022-05-30,Seated Machine Fly,Chest,37.5,kgs,10,,,,""
2022-05-30,Seated Machine Fly,Chest,37.5,kgs,10,,,,""
2022-05-30,Seated Machine Fly,Chest,37.5,kgs,10,,,,""
2022-05-30,Triceps Press Machine,Triceps,50.0,kgs,12,,,,""
2022-05-30,Triceps Press Machine,Triceps,55.0,kgs,12,,,,""
2022-05-30,Triceps Press Machine,Triceps,60.0,kgs,12,,,,""
2022-05-30,Triceps Press Machine,Triceps,45.0,kgs,15,,,,""
2022-06-22,Flat Barbell Bench Press,Chest,20.0,kgs,12,,,,""
2022-06-22,Flat Barbell Bench Press,Chest,40.0,kgs,12,,,,""
2022-06-22,Flat Barbell Bench Press,Chest,50.0,kgs,8,,,,""
2022-06-22,Flat Barbell Bench Press,Chest,55.0,kgs,10,,,,""
2022-06-22,Flat Barbell Bench Press,Chest,55.0,kgs,8,,,,""
2022-06-22,Flat Barbell Bench Press,Chest,55.0,kgs,6,,,,""
2022-06-22,Flat Barbell Bench Press,Chest,55.0,kgs,6,,,,""
2022-06-22,Incline Dumbbell Bench Press,Chest,20.0,kgs,10,,,,""
2022-06-22,Incline Dumbbell Bench Press,Chest,20.0,kgs,10,,,,""
2022-06-22,Incline Dumbbell Bench Press,Chest,20.0,kgs,10,,,,""
2022-06-22,Incline Dumbbell Bench Press,Chest,20.0,kgs,10,,,,""
2022-06-22,Seated Machine Fly,Chest,35.0,kgs,12,,,,""
2022-06-22,Seated Machine Fly,Chest,40.0,kgs,12,,,,""
2022-06-22,Seated Machine Fly,Chest,40.0,kgs,10,,,,""
2022-06-22,Seated Machine Fly,Chest,40.0,kgs,10,,,,""
2022-06-22,Cable Fly,Chest,11.25,kgs,10,,,,""
2022-06-22,Cable Fly,Chest,11.25,kgs,10,,,,""
2022-06-22,Cable Fly,Chest,11.25,kgs,12,,,,""
2022-06-22,Cable Fly,Chest,11.25,kgs,7,,,,""
2022-06-22,Rope Push Down,Triceps,21.25,kgs,12,,,,""
2022-06-22,Rope Push Down,Triceps,21.25,kgs,12,,,,""
2022-06-22,Rope Push Down,Triceps,23.75,kgs,10,,,,""
2022-06-22,Rope Push Down,Triceps,23.75,kgs,12,,,,""
2022-06-22,Cable Overhead Triceps Extension,Triceps,16.25,kgs,12,,,,""
2022-06-22,Cable Overhead Triceps Extension,Triceps,18.75,kgs,12,,,,""
2022-06-22,Cable Overhead Triceps Extension,Triceps,18.75,kgs,12,,,,""
2022-06-22,Cable Overhead Triceps Extension,Triceps,18.75,kgs,12,,,,""
2022-06-22,Triceps Press Machine,Triceps,50.0,kgs,12,,,,""
2022-06-22,Triceps Press Machine,Triceps,57.5,kgs,12,,,,""
2022-06-22,Triceps Press Machine,Triceps,57.5,kgs,12,,,,""
2022-06-22,Triceps Press Machine,Triceps,57.5,kgs,12,,,,""
2022-06-24,Deadlift,Back,60.0,kgs,12,,,,""
2022-06-24,Deadlift,Back,80.0,kgs,10,,,,""
2022-06-24,Deadlift,Back,90.0,kgs,10,,,,""
2022-06-24,Deadlift,Back,90.0,kgs,10,,,,""
2022-06-24,Deadlift,Back,90.0,kgs,10,,,,""
2022-06-24,Deadlift,Back,90.0,kgs,8,,,,""
2022-06-24,Lat Pulldown,Back,47.0,kgs,10,,,,""
2022-06-24,Lat Pulldown,Back,57.0,kgs,12,,,,""
2022-06-24,Lat Pulldown,Back,57.0,kgs,10,,,,""
2022-06-24,Lat Pulldown,Back,57.0,kgs,8,,,,""
2022-06-24,Straight-Arm Cable Pushdown,Back,17.5,kgs,10,,,,""
2022-06-24,Straight-Arm Cable Pushdown,Back,17.5,kgs,10,,,,""
2022-06-24,Straight-Arm Cable Pushdown,Back,17.5,kgs,10,,,,""
2022-06-24,Straight-Arm Cable Pushdown,Back,17.5,kgs,10,,,,""
2022-06-24,Seated Cable Row,Back,40.0,kgs,10,,,,""
2022-06-24,Seated Cable Row,Back,47.0,kgs,10,,,,""
2022-06-24,Seated Cable Row,Back,57.0,kgs,8,,,,""
2022-06-24,Seated Cable Row,Back,57.0,kgs,8,,,,""
2022-06-24,Seated Incline Dumbbell Curl,Biceps,10.0,kgs,8,,,,""
2022-06-24,Seated Incline Dumbbell Curl,Biceps,10.0,kgs,10,,,,""
2022-06-24,Seated Incline Dumbbell Curl,Biceps,10.0,kgs,8,,,,""
2022-06-24,Seated Incline Dumbbell Curl,Biceps,10.0,kgs,10,,,,""
2022-06-24,Dumbbell Hammer Curl,Biceps,8.0,kgs,8,,,,""
2022-06-24,Dumbbell Hammer Curl,Biceps,8.0,kgs,10,,,,""
2022-06-24,Dumbbell Hammer Curl,Biceps,8.0,kgs,10,,,,""
2022-06-24,Dumbbell Hammer Curl,Biceps,8.0,kgs,10,,,,""
2022-06-24,Cable Curl,Biceps,12.5,kgs,12,,,,""
2022-06-24,Cable Curl,Biceps,15.0,kgs,10,,,,""
2022-06-24,Cable Curl,Biceps,15.0,kgs,8,,,,""
2022-06-26,Flat Barbell Bench Press,Chest,20.0,kgs,12,,,,""
2022-06-26,Flat Barbell Bench Press,Chest,50.0,kgs,10,,,,""
2022-06-26,Flat Barbell Bench Press,Chest,55.0,kgs,8,,,,""
2022-06-26,Flat Barbell Bench Press,Chest,60.0,kgs,8,,,,""
2022-06-26,Flat Barbell Bench Press,Chest,60.0,kgs,6,,,,""
2022-06-26,Flat Barbell Bench Press,Chest,60.0,kgs,6,,,,""
2022-06-26,Flat Barbell Bench Press,Chest,50.0,kgs,10,,,,""
2022-06-26,Incline Dumbbell Bench Press,Chest,20.0,kgs,10,,,,""
2022-06-26,Incline Dumbbell Bench Press,Chest,20.0,kgs,8,,,,""
2022-06-26,Incline Dumbbell Bench Press,Chest,22.0,kgs,10,,,,""
2022-06-26,Incline Dumbbell Bench Press,Chest,22.0,kgs,10,,,,""
2022-06-26,Rope Push Down,Triceps,21.0,kgs,12,,,,""
2022-06-26,Rope Push Down,Triceps,24.5,kgs,12,,,,""
2022-06-26,Rope Push Down,Triceps,24.5,kgs,10,,,,""
2022-06-26,Rope Push Down,Triceps,24.5,kgs,10,,,,""
2022-06-26,Cable Fly,Chest,11.25,kgs,12,,,,""
2022-06-26,Cable Fly,Chest,13.75,kgs,10,,,,""
2022-06-26,Cable Fly,Chest,13.75,kgs,10,,,,""
2022-06-26,Cable Fly,Chest,13.75,kgs,9,,,,""
2022-06-26,Cable Overhead Triceps Extension,Triceps,18.75,kgs,12,,,,""
2022-06-26,Cable Overhead Triceps Extension,Triceps,21.25,kgs,12,,,,""
2022-06-26,Cable Overhead Triceps Extension,Triceps,21.25,kgs,12,,,,""
2022-06-26,Cable Overhead Triceps Extension,Triceps,21.25,kgs,12,,,,""
2022-06-26,Triceps Press Machine,Triceps,50.0,kgs,15,,,,""
2022-06-26,Triceps Press Machine,Triceps,60.0,kgs,12,,,,""
2022-06-26,Triceps Press Machine,Triceps,60.0,kgs,12,,,,""
2022-06-26,Triceps Press Machine,Triceps,60.0,kgs,12,,,,""
2022-06-26,Triceps Press Machine,Triceps,65.0,kgs,12,,,,""
2022-06-27,Barbell Squat,Legs,20.0,kgs,10,,,,""
2022-06-27,Barbell Squat,Legs,50.0,kgs,10,,,,""
2022-06-27,Barbell Squat,Legs,60.0,kgs,10,,,,""
2022-06-27,Barbell Squat,Legs,65.0,kgs,10,,,,""
2022-06-27,Barbell Squat,Legs,65.0,kgs,10,,,,""
2022-06-27,Barbell Squat,Legs,65.0,kgs,8,,,,""
2022-06-27,Kneeling Leg Curl Machine,Legs,25.0,kgs,10,,,,""
2022-06-27,Kneeling Leg Curl Machine,Legs,30.0,kgs,10,,,,""
2022-06-27,Kneeling Leg Curl Machine,Legs,30.0,kgs,10,,,,""
2022-06-27,Kneeling Leg Curl Machine,Legs,30.0,kgs,10,,,,""
2022-06-27,Leg Extension Machine,Legs,50.0,kgs,10,,,,""
2022-06-27,Leg Extension Machine,Legs,50.0,kgs,10,,,,""
2022-06-27,Leg Extension Machine,Legs,55.0,kgs,10,,,,""
2022-06-27,Leg Extension Machine,Legs,60.0,kgs,10,,,,""
2022-06-27,Calf Extension Machine,Legs,60.0,kgs,12,,,,""
2022-06-27,Calf Extension Machine,Legs,70.0,kgs,12,,,,""
2022-06-27,Calf Extension Machine,Legs,75.0,kgs,12,,,,""
2022-06-27,Calf Extension Machine,Legs,75.0,kgs,15,,,,""
2022-06-27,Out Abductor,Legs,38.5,kgs,12,,,,""
2022-06-27,Out Abductor,Legs,45.5,kgs,12,,,,""
2022-06-27,Out Abductor,Legs,45.5,kgs,12,,,,""
2022-06-27,Out Abductor,Legs,45.5,kgs,12,,,,""
2022-06-27,In Abductor,Legs,38.5,kgs,10,,,,""
2022-06-27,In Abductor,Legs,38.5,kgs,12,,,,""
2022-06-27,In Abductor,Legs,38.5,kgs,12,,,,""
2022-06-27,In Abductor,Legs,42.0,kgs,10,,,,""
2022-06-28,Seated Dumbbell Press,Shoulders,20.0,kgs,10,,,,""
2022-06-28,Seated Dumbbell Press,Shoulders,20.0,kgs,12,,,,""
2022-06-28,Seated Dumbbell Press,Shoulders,20.0,kgs,8,,,,""
2022-06-28,Seated Dumbbell Press,Shoulders,20.0,kgs,8,,,,""
2022-06-28,Seated Dumbbell Press,Shoulders,20.0,kgs,8,,,,""
2022-06-28,Front Dumbbell Raise,Shoulders,6.0,kgs,10,,,,""
2022-06-28,Front Dumbbell Raise,Shoulders,6.0,kgs,10,,,,""
2022-06-28,Front Dumbbell Raise,Shoulders,8.0,kgs,8,,,,""
2022-06-28,Front Dumbbell Raise,Shoulders,8.0,kgs,8,,,,""
2022-06-28,Lateral Dumbbell Raise,Shoulders,8.0,kgs,10,,,,""
2022-06-28,Lateral Dumbbell Raise,Shoulders,8.0,kgs,8,,,,""
2022-06-28,Lateral Dumbbell Raise,Shoulders,8.0,kgs,8,,,,""
2022-06-28,Lateral Dumbbell Raise,Shoulders,8.0,kgs,8,,,,""
2022-06-28,Cable Face Pull,Shoulders,25.0,kgs,12,,,,""
2022-06-28,Cable Face Pull,Shoulders,32.0,kgs,12,,,,""
2022-06-28,Cable Face Pull,Shoulders,36.0,kgs,10,,,,""
2022-06-28,Cable Face Pull,Shoulders,36.0,kgs,10,,,,""
2022-06-28,Cable Face Pull,Shoulders,36.0,kgs,10,,,,""
2022-06-28,Rear Delt Machine Fly,Shoulders,32.0,kgs,12,,,,""
2022-06-28,Rear Delt Machine Fly,Shoulders,36.0,kgs,10,,,,""
2022-06-28,Rear Delt Machine Fly,Shoulders,36.0,kgs,10,,,,""
2022-06-28,Rear Delt Machine Fly,Shoulders,36.0,kgs,10,,,,""
2022-06-30,Deadlift,Back,70.0,kgs,10,,,,""
2022-06-30,Deadlift,Back,80.0,kgs,10,,,,""
2022-06-30,Deadlift,Back,80.0,kgs,8,,,,""
2022-06-30,Deadlift,Back,90.0,kgs,10,,,,""
2022-06-30,Deadlift,Back,90.0,kgs,6,,,,""
2022-06-30,Deadlift,Back,90.0,kgs,8,,,,""
2022-06-30,Lat Pulldown,Back,45.0,kgs,10,,,,""
2022-06-30,Lat Pulldown,Back,54.0,kgs,10,,,,""
2022-06-30,Lat Pulldown,Back,59.0,kgs,10,,,,""
2022-06-30,Lat Pulldown,Back,59.0,kgs,8,,,,""
2022-06-30,Diverging Seated Row,Back,43.0,kgs,10,,,,""
2022-06-30,Diverging Seated Row,Back,52.0,kgs,10,,,,""
2022-06-30,Diverging Seated Row,Back,52.0,kgs,10,,,,""
2022-06-30,Diverging Seated Row,Back,52.0,kgs,10,,,,""
2022-06-30,Straight-Arm Cable Pushdown,Back,16.0,kgs,10,,,,""
2022-06-30,Straight-Arm Cable Pushdown,Back,18.0,kgs,10,,,,""
2022-06-30,Straight-Arm Cable Pushdown,Back,23.0,kgs,12,,,,""
2022-06-30,Straight-Arm Cable Pushdown,Back,25.0,kgs,11,,,,""
2022-06-30,Seated Incline Dumbbell Curl,Biceps,10.0,kgs,12,,,,""
2022-06-30,Seated Incline Dumbbell Curl,Biceps,10.0,kgs,10,,,,""
2022-06-30,Seated Incline Dumbbell Curl,Biceps,10.0,kgs,10,,,,""
2022-06-30,Seated Incline Dumbbell Curl,Biceps,10.0,kgs,10,,,,""
2022-06-30,Dumbbell Hammer Curl,Biceps,8.0,kgs,10,,,,""
2022-06-30,Dumbbell Hammer Curl,Biceps,8.0,kgs,10,,,,""
2022-06-30,Dumbbell Hammer Curl,Biceps,8.0,kgs,10,,,,""
2022-06-30,Dumbbell Hammer Curl,Biceps,8.0,kgs,10,,,,""
2022-07-01,Flat Barbell Bench Press,Chest,20.0,kgs,10,,,,""
2022-07-01,Flat Barbell Bench Press,Chest,50.0,kgs,10,,,,""
2022-07-01,Flat Barbell Bench Press,Chest,60.0,kgs,8,,,,""
2022-07-01,Flat Barbell Bench Press,Chest,60.0,kgs,6,,,,""
2022-07-01,Flat Barbell Bench Press,Chest,60.0,kgs,7,,,,""
2022-07-01,Flat Barbell Bench Press,Chest,60.0,kgs,5,,,,""
2022-07-01,Flat Barbell Bench Press,Chest,60.0,kgs,4,,,,""
2022-07-01,Incline Dumbbell Bench Press,Chest,22.0,kgs,10,,,,""
2022-07-01,Incline Dumbbell Bench Press,Chest,22.0,kgs,8,,,,""
2022-07-01,Incline Dumbbell Bench Press,Chest,22.0,kgs,10,,,,""
2022-07-01,Incline Dumbbell Bench Press,Chest,22.0,kgs,8,,,,""
2022-07-01,Rope Push Down,Triceps,23.0,kgs,12,,,,""
2022-07-01,Rope Push Down,Triceps,25.0,kgs,12,,,,""
2022-07-01,Rope Push Down,Triceps,25.0,kgs,12,,,,""
2022-07-01,Rope Push Down,Triceps,27.0,kgs,12,,,,""
2022-07-01,Rope Push Down,Triceps,27.0,kgs,10,,,,""
2022-07-01,Seated Machine Fly,Chest,36.0,kgs,12,,,,""
2022-07-01,Cable Fly,Chest,11.0,kgs,12,,,,""
2022-07-01,Cable Fly,Chest,14.0,kgs,12,,,,""
2022-07-01,Cable Fly,Chest,18.0,kgs,12,,,,""
2022-07-01,Cable Fly,Chest,21.0,kgs,12,,,,""
2022-07-01,Cable Overhead Triceps Extension,Triceps,20.0,kgs,15,,,,""
2022-07-01,Cable Overhead Triceps Extension,Triceps,23.0,kgs,10,,,,""
2022-07-01,Cable Overhead Triceps Extension,Triceps,23.0,kgs,12,,,,""
2022-07-01,Cable Overhead Triceps Extension,Triceps,23.0,kgs,10,,,,""
2022-07-01,Seated Machine Fly,Chest,36.0,kgs,10,,,,""
2022-07-01,Seated Machine Fly,Chest,36.0,kgs,10,,,,""
2022-07-01,Seated Machine Fly,Chest,36.0,kgs,12,,,,""
2022-07-01,Triceps Press Machine,Triceps,50.0,kgs,10,,,,""
2022-07-01,Triceps Press Machine,Triceps,50.0,kgs,10,,,,""
2022-07-01,Triceps Press Machine,Triceps,50.0,kgs,10,,,,""
2022-07-01,Triceps Press Machine,Triceps,50.0,kgs,10,,,,""
2022-07-03,Barbell Squat,Legs,30.0,kgs,10,,,,""
2022-07-03,Barbell Squat,Legs,50.0,kgs,10,,,,""
2022-07-03,Barbell Squat,Legs,60.0,kgs,10,,,,""
2022-07-03,Barbell Squat,Legs,70.0,kgs,10,,,,""
2022-07-03,Barbell Squat,Legs,75.0,kgs,8,,,,""
2022-07-03,Barbell Squat,Legs,75.0,kgs,6,,,,""
2022-07-03,Calf Extension Machine,Legs,64.0,kgs,15,,,,""
2022-07-03,Calf Extension Machine,Legs,73.0,kgs,12,,,,""
2022-07-03,Calf Extension Machine,Legs,82.0,kgs,12,,,,""
2022-07-03,Calf Extension Machine,Legs,91.0,kgs,10,,,,""
2022-07-03,Calf Extension Machine,Legs,100.0,kgs,10,,,,""
2022-07-03,Glute Extension Machine,Legs,16.0,kgs,10,,,,""
2022-07-03,Glute Extension Machine,Legs,18.0,kgs,10,,,,""
2022-07-03,Glute Extension Machine,Legs,18.0,kgs,10,,,,""
2022-07-03,Glute Extension Machine,Legs,18.0,kgs,10,,,,""
2022-07-03,Leg Extension Machine,Legs,50.0,kgs,10,,,,""
2022-07-03,Leg Extension Machine,Legs,60.0,kgs,10,,,,""
2022-07-03,Leg Extension Machine,Legs,64.0,kgs,10,,,,""
2022-07-03,Leg Extension Machine,Legs,64.0,kgs,10,,,,""
2022-07-03,Lying Leg Curl Machine,Legs,27.0,kgs,10,,,,""
2022-07-03,Lying Leg Curl Machine,Legs,27.0,kgs,10,,,,""
2022-07-03,Lying Leg Curl Machine,Legs,27.0,kgs,10,,,,""
2022-07-03,Lying Leg Curl Machine,Legs,27.0,kgs,10,,,,""
2022-07-03,Out Abductor,Legs,36.0,kgs,12,,,,""
2022-07-03,Out Abductor,Legs,45.0,kgs,15,,,,""
2022-07-03,Out Abductor,Legs,50.0,kgs,12,,,,""
2022-07-03,Out Abductor,Legs,54.0,kgs,12,,,,""
2022-07-03,In Abductor,Legs,36.0,kgs,12,,,,""
2022-07-03,In Abductor,Legs,41.0,kgs,12,,,,""
2022-07-03,In Abductor,Legs,45.0,kgs,15,,,,""
2022-07-03,In Abductor,Legs,50.0,kgs,12,,,,""
2022-07-04,Seated Dumbbell Press,Shoulders,20.0,kgs,10,,,,""
2022-07-04,Overhead Press,Shoulders,20.0,kgs,10,,,,""
2022-07-04,Overhead Press,Shoulders,30.0,kgs,8,,,,""
2022-07-04,Overhead Press,Shoulders,30.0,kgs,8,,,,""
2022-07-04,Overhead Press,Shoulders,35.0,kgs,6,,,,""
2022-07-04,Overhead Press,Shoulders,35.0,kgs,7,,,,""
2022-07-04,Overhead Press,Shoulders,35.0,kgs,5,,,,""
2022-07-04,Seated Dumbbell Press,Shoulders,20.0,kgs,8,,,,""
2022-07-04,Seated Dumbbell Press,Shoulders,20.0,kgs,8,,,,""
2022-07-04,Seated Dumbbell Press,Shoulders,20.0,kgs,8,,,,""
2022-07-04,Front Dumbbell Raise,Shoulders,6.0,kgs,10,,,,""
2022-07-04,Front Dumbbell Raise,Shoulders,6.0,kgs,10,,,,""
2022-07-04,Front Dumbbell Raise,Shoulders,8.0,kgs,8,,,,""
2022-07-04,Front Dumbbell Raise,Shoulders,8.0,kgs,8,,,,""
2022-07-04,Lateral Dumbbell Raise,Shoulders,8.0,kgs,10,,,,""
2022-07-04,Lateral Dumbbell Raise,Shoulders,8.0,kgs,10,,,,""
2022-07-04,Lateral Dumbbell Raise,Shoulders,8.0,kgs,8,,,,""
2022-07-04,Lateral Dumbbell Raise,Shoulders,8.0,kgs,10,,,,""
2022-07-04,Cable Face Pull,Shoulders,32.0,kgs,12,,,,""
2022-07-04,Cable Face Pull,Shoulders,36.0,kgs,12,,,,""
2022-07-04,Cable Face Pull,Shoulders,36.0,kgs,12,,,,""
2022-07-04,Cable Face Pull,Shoulders,36.0,kgs,12,,,,""
2022-07-06,Deadlift,Back,70.0,kgs,10,,,,""
2022-07-06,Deadlift,Back,80.0,kgs,8,,,,""
2022-07-06,Deadlift,Back,80.0,kgs,10,,,,""
2022-07-06,Deadlift,Back,90.0,kgs,8,,,,""
2022-07-06,Deadlift,Back,100.0,kgs,10,,,,""
2022-07-06,Deadlift,Back,100.0,kgs,6,,,,""
2022-07-06,Straight-Arm Cable Pushdown,Back,20.0,kgs,12,,,,""
2022-07-06,Straight-Arm Cable Pushdown,Back,23.0,kgs,12,,,,""
2022-07-06,Straight-Arm Cable Pushdown,Back,27.0,kgs,12,,,,""
2022-07-06,Straight-Arm Cable Pushdown,Back,27.0,kgs,12,,,,""
2022-07-06,Lat Pulldown,Back,54.0,kgs,12,,,,""
2022-07-06,Lat Pulldown,Back,54.0,kgs,10,,,,""
2022-07-06,Lat Pulldown,Back,59.0,kgs,12,,,,""
2022-07-06,Lat Pulldown,Back,59.0,kgs,10,,,,""
2022-07-06,Diverging Seated Row,Back,50.0,kgs,10,,,,""
2022-07-06,Diverging Seated Row,Back,52.0,kgs,10,,,,""
2022-07-06,Diverging Seated Row,Back,52.0,kgs,10,,,,""
2022-07-06,Diverging Seated Row,Back,54.0,kgs,10,,,,""
2022-07-06,Seated Incline Dumbbell Curl,Biceps,10.0,kgs,12,,,,""
2022-07-06,Seated Incline Dumbbell Curl,Biceps,10.0,kgs,8,,,,""
2022-07-06,Seated Incline Dumbbell Curl,Biceps,12.0,kgs,8,,,,""
2022-07-06,Seated Incline Dumbbell Curl,Biceps,12.0,kgs,8,,,,""
2022-07-06,Dumbbell Hammer Curl,Biceps,8.0,kgs,8,,,,""
2022-07-06,Dumbbell Hammer Curl,Biceps,8.0,kgs,10,,,,""
2022-07-06,Dumbbell Hammer Curl,Biceps,8.0,kgs,10,,,,""
2022-07-06,Dumbbell Hammer Curl,Biceps,8.0,kgs,10,,,,""
2022-07-07,Flat Barbell Bench Press,Chest,20.0,kgs,10,,,,""
2022-07-07,Flat Barbell Bench Press,Chest,50.0,kgs,10,,,,""
2022-07-07,Flat Barbell Bench Press,Chest,60.0,kgs,7,,,,""
2022-07-07,Flat Barbell Bench Press,Chest,60.0,kgs,10,,,,""
2022-07-07,Flat Barbell Bench Press,Chest,60.0,kgs,6,,,,""
2022-07-07,Flat Barbell Bench Press,Chest,60.0,kgs,7,,,,""
2022-07-07,Flat Barbell Bench Press,Chest,60.0,kgs,7,,,,""
2022-07-07,Incline Dumbbell Bench Press,Chest,22.0,kgs,10,,,,""
2022-07-07,Incline Dumbbell Bench Press,Chest,22.0,kgs,10,,,,""
2022-07-07,Incline Dumbbell Bench Press,Chest,22.0,kgs,10,,,,""
2022-07-07,Incline Dumbbell Bench Press,Chest,22.0,kgs,10,,,,""
